Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalPastDueIncidents,DebtRatioBucket,AgeBand,RiskProbability,RiskTier
19226,0,0.0,48,0,0.0,5400.0,1,0,0,0,0.0,0,Low (<20%),40-49,0.15582592674555085,Low Risk
19227,0,0.396648796,60,0,0.245888903,7722.0,6,0,0,0,1.0,0,Moderate (20-40%),50-59,0.302475057902896,Medium Risk
19228,0,0.038824932,50,0,0.46538389,5300.0,7,0,2,0,2.0,0,Elevated (40-60%),40-49,0.23909292914292912,Medium Risk
19229,0,0.042207063,55,0,0.018090193,7738.0,10,0,0,0,3.0,0,Low (<20%),50-59,0.20192145496537772,Medium Risk
19230,1,0.80058508,29,2,0.059542796,1880.0,4,1,0,2,0.0,5,Low (<20%),18-29,0.8540513943984974,High Risk
19231,0,0.9999999,34,0,853.0,5400.0,3,0,1,0,2.0,0,Very High (>100%),30-39,0.7462975621944357,High Risk
19232,0,0.624344275,42,0,0.408176869,9000.0,12,0,2,0,3.0,0,Elevated (40-60%),40-49,0.6133857244861911,High Risk
19233,1,0.9999999,28,0,0.181662382,2333.0,3,3,0,0,0.0,3,Low (<20%),18-29,0.8539741094279222,High Risk
19234,0,0.173994536,71,0,1112.0,5400.0,11,0,1,0,0.0,0,Very High (>100%),70+,0.20528914423156353,Medium Risk
19235,1,0.926592402,37,0,1.200587803,1360.0,5,0,0,0,2.0,0,Very High (>100%),30-39,0.7166481157094053,High Risk
19236,0,0.9999999,54,0,1.434182338,4200.0,8,0,3,0,0.0,0,Very High (>100%),50-59,0.7472033254798528,High Risk
19237,0,0.10942183,53,0,0.026198934,2251.0,4,0,0,0,2.0,0,Low (<20%),50-59,0.21459138484713924,Medium Risk
19238,0,0.769261537,54,0,0.324779949,13405.0,7,0,1,0,1.0,0,Moderate (20-40%),50-59,0.5425186243461023,High Risk
19239,0,0.350499616,25,0,0.198720512,2500.0,4,0,0,1,1.0,1,Low (<20%),18-29,0.4830003998362271,Medium Risk
19240,0,0.1128547,35,0,0.461668427,4734.0,9,0,2,0,3.0,0,Elevated (40-60%),30-39,0.3513685278140149,Medium Risk
19241,0,0.024950611,68,0,1105.0,5400.0,10,0,1,0,0.0,0,Very High (>100%),60-69,0.1576456399452839,Low Risk
19242,0,0.020540622,37,0,0.008725686,5500.0,4,0,0,0,3.0,0,Low (<20%),30-39,0.22409359830663167,Medium Risk
19243,0,0.678940637,52,1,0.566858285,4000.0,13,0,2,0,2.0,1,Elevated (40-60%),50-59,0.6715344366322256,High Risk
19244,0,0.535323778,46,0,0.367279106,10830.0,9,1,1,1,1.0,2,Moderate (20-40%),40-49,0.578614771577248,High Risk
19245,0,0.0002303,57,0,49.0,5400.0,7,0,0,0,0.0,0,Very High (>100%),50-59,0.1577012573511076,Low Risk
19246,0,0.095835454,65,0,0.357952273,7500.0,9,0,1,0,0.0,0,Moderate (20-40%),60-69,0.18824115339558906,Low Risk
19247,0,0.957673721,62,0,0.237168378,7500.0,6,0,1,0,2.0,0,Moderate (20-40%),60-69,0.642711410734748,High Risk
19248,0,0.011543948,81,0,0.139346277,8137.0,14,0,1,0,0.0,0,Low (<20%),70+,0.1412870084874178,Low Risk
19249,0,0.9999999,51,0,0.18327495,13416.0,3,0,1,0,0.0,0,Low (<20%),50-59,0.6461905129741125,High Risk
19250,0,0.016040975,75,0,0.016798539,8214.0,6,0,0,0,0.0,0,Low (<20%),70+,0.11578973317310531,Low Risk
19251,0,0.001223146,37,0,0.00104712,8594.0,13,0,0,0,0.0,0,Low (<20%),30-39,0.2310178765724665,Medium Risk
19252,0,0.397401586,30,0,0.41705717,3200.0,10,0,2,0,0.0,0,Elevated (40-60%),18-29,0.5180425051683984,High Risk
19253,1,0.9999999,39,0,0.003951211,5820.0,0,1,0,0,3.0,1,Low (<20%),30-39,0.7499683785273572,High Risk
19254,0,0.0,53,0,0.53714538,9058.0,9,0,2,0,1.0,0,Elevated (40-60%),50-59,0.2056063847006334,Medium Risk
19255,0,0.129838863,71,0,0.343620952,4600.0,12,0,0,0,2.0,0,Moderate (20-40%),70+,0.20156379870265378,Medium Risk
19256,0,0.598461209,49,1,0.383931704,8550.0,14,1,2,0,0.0,2,Moderate (20-40%),40-49,0.6610408801857607,High Risk
19257,0,0.293334242,37,0,0.329185646,9000.0,6,0,2,0,0.0,0,Moderate (20-40%),30-39,0.3739202172662482,Medium Risk
19258,0,0.228395847,49,0,0.864897036,8400.0,11,0,4,0,1.0,0,High (60-100%),40-49,0.3868308785129474,Medium Risk
19259,0,0.98050195,40,0,0.875709268,3700.0,4,0,2,0,0.0,0,High (60-100%),30-39,0.7441037602122901,High Risk
19260,0,0.049701002,29,0,1.151061174,800.0,6,0,1,0,0.0,0,Very High (>100%),18-29,0.2889505506104315,Medium Risk
19261,0,0.268090532,71,0,0.449268941,2256.0,13,0,0,0,0.0,0,Elevated (40-60%),70+,0.25655794387660774,Medium Risk
19262,0,0.9999999,47,0,0.0,5400.0,1,0,0,0,0.0,0,Low (<20%),40-49,0.6573543688825643,High Risk
19263,0,0.006721791,26,0,0.467989852,6700.0,15,0,1,0,0.0,0,Elevated (40-60%),18-29,0.31137882768356345,Medium Risk
19264,0,0.030140828,75,0,0.141714793,2250.0,18,0,0,0,0.0,0,Low (<20%),70+,0.17632901037762314,Low Risk
19265,0,0.021138302,78,0,0.176583493,2083.0,11,0,0,0,0.0,0,Low (<20%),70+,0.13993470285413878,Low Risk
19266,0,0.0,68,2,1101.0,5400.0,6,0,1,0,0.0,2,Very High (>100%),60-69,0.1968750480146287,Low Risk
19267,0,0.027601025,55,0,1607.0,5400.0,4,0,1,0,0.0,0,Very High (>100%),50-59,0.16175395508856752,Low Risk
19268,0,0.420763688,31,0,0.373412591,3700.0,11,0,1,0,1.0,0,Moderate (20-40%),30-39,0.5148391421478996,High Risk
19269,0,0.009485579,73,0,0.534493101,5000.0,9,0,2,0,0.0,0,Elevated (40-60%),70+,0.16150501368319592,Low Risk
19270,0,0.458101053,36,0,0.577675968,2400.0,9,0,2,0,0.0,0,Elevated (40-60%),30-39,0.523312733459907,High Risk
19271,0,0.042183623,43,0,0.257597847,8916.0,7,0,2,0,3.0,0,Moderate (20-40%),40-49,0.2586991698717681,Medium Risk
19272,0,0.966292135,43,0,0.66764778,4076.0,4,0,1,0,3.0,0,High (60-100%),40-49,0.728296719219828,High Risk
19273,0,0.008153219,63,0,3.0,5400.0,1,0,0,0,0.0,0,Very High (>100%),60-69,0.12625314119874612,Low Risk
19274,0,0.9999999,30,0,0.446422993,3200.0,4,0,1,0,3.0,0,Elevated (40-60%),18-29,0.7873274070437905,High Risk
19275,0,0.703571857,34,0,1.157667387,4166.0,5,0,2,0,2.0,0,Very High (>100%),30-39,0.6526408628376793,High Risk
19276,0,0.964328771,56,0,0.487285373,4600.0,7,0,1,0,0.0,0,Elevated (40-60%),50-59,0.6703206954213766,High Risk
19277,0,0.180254685,57,0,0.360218638,7500.0,16,0,2,0,1.0,0,Moderate (20-40%),50-59,0.3163292528663329,Medium Risk
19278,0,0.615663613,61,0,1.179663938,2320.0,16,0,1,0,0.0,0,Very High (>100%),60-69,0.5288230786570762,High Risk
19279,0,0.0,61,1,0.552674809,14000.0,11,0,2,0,0.0,1,Elevated (40-60%),60-69,0.20703607819695505,Medium Risk
19280,1,0.191371804,45,0,1.479320679,5004.0,18,0,2,0,1.0,0,Very High (>100%),40-49,0.39412318477409325,Medium Risk
19281,1,0.826643141,45,1,0.354628422,2300.0,10,1,1,0,1.0,2,Moderate (20-40%),40-49,0.7680009569501972,High Risk
19282,0,0.001469362,66,0,1934.0,5400.0,7,0,1,0,0.0,0,Very High (>100%),60-69,0.13811275921576838,Low Risk
19283,0,0.124460268,80,0,790.0,5400.0,3,0,1,0,0.0,0,Very High (>100%),70+,0.1369364170305653,Low Risk
19284,1,0.9999999,56,1,0.429568528,1575.0,1,0,1,0,0.0,1,Elevated (40-60%),50-59,0.7099893989795052,High Risk
19285,0,0.00053467,53,0,0.56887425,8500.0,17,0,2,1,0.0,1,Elevated (40-60%),50-59,0.28383927368509937,Medium Risk
19286,0,0.216815277,52,0,0.491085393,3196.0,13,0,1,0,1.0,0,Elevated (40-60%),50-59,0.3282393819452806,Medium Risk
19287,0,0.9999999,44,0,0.0,5400.0,1,0,0,0,0.0,0,Low (<20%),40-49,0.6691308925402085,High Risk
19288,0,0.086801248,67,0,0.166277907,3000.0,7,0,0,0,1.0,0,Low (<20%),60-69,0.17323909016134909,Low Risk
19289,0,0.647697643,60,0,0.229250819,13120.0,8,0,2,0,0.0,0,Moderate (20-40%),50-59,0.4716304001015654,Medium Risk
19290,0,0.022366805,37,0,0.051206037,7420.0,8,0,0,0,1.0,0,Low (<20%),30-39,0.2249306563253179,Medium Risk
19291,0,0.259485681,67,1,2741.0,0.0,12,0,0,0,0.0,1,Very High (>100%),60-69,0.28100768288952227,Medium Risk
19292,1,0.0,26,2,0.0,4000.0,1,0,0,0,0.0,2,Low (<20%),18-29,0.3029808143585047,Medium Risk
19293,0,0.301136122,36,0,0.456954305,10000.0,4,0,2,0,1.0,0,Elevated (40-60%),30-39,0.37379924921019414,Medium Risk
19294,0,0.754930354,51,0,0.133011207,14900.0,8,0,2,0,1.0,0,Low (<20%),50-59,0.5748045298172819,High Risk
19295,0,0.0,58,0,0.114414414,1109.0,5,0,0,0,0.0,0,Low (<20%),50-59,0.1583894995802759,Low Risk
19296,0,0.094845018,45,0,8041.0,5400.0,9,0,6,0,2.0,0,Very High (>100%),40-49,0.2862445299337295,Medium Risk
19297,0,0.29937646,39,0,0.179827175,6711.0,7,0,0,0,0.0,0,Low (<20%),30-39,0.3351142284076231,Medium Risk
19298,0,0.342205691,62,0,0.332956792,3540.0,7,0,1,0,2.0,0,Moderate (20-40%),60-69,0.3227366516901593,Medium Risk
19299,0,0.292353823,25,0,0.00531084,3200.0,2,0,0,0,0.0,0,Low (<20%),18-29,0.3689786627142389,Medium Risk
19300,0,0.831229803,48,2,0.521291075,5142.0,10,0,2,0,0.0,2,Elevated (40-60%),40-49,0.7635719904887807,High Risk
19301,0,0.243401968,55,1,1555.0,5400.0,9,0,1,0,1.0,1,Very High (>100%),50-59,0.32458809141523015,Medium Risk
19302,0,0.292352466,63,0,1529.0,5400.0,7,0,1,0,0.0,0,Very High (>100%),60-69,0.2537388105421163,Medium Risk
19303,0,0.021769526,69,0,0.010163749,3541.0,4,0,0,0,1.0,0,Low (<20%),60-69,0.13630039570742772,Low Risk
19304,0,1.003998857,35,0,364.0,5400.0,2,2,0,1,0.0,3,Very High (>100%),30-39,0.8243018390139489,High Risk
19305,0,0.052243196,54,0,0.005381332,5388.0,2,0,0,0,1.0,0,Low (<20%),50-59,0.1674234823811467,Low Risk
19306,0,0.120826652,42,0,0.098635559,9600.0,9,0,0,0,0.0,0,Low (<20%),40-49,0.24095184665584307,Medium Risk
19307,0,0.871366331,44,0,549.0,0.0,6,0,0,0,0.0,0,Very High (>100%),40-49,0.6497335669834244,High Risk
19308,0,0.136166917,33,0,0.260869565,6600.0,11,0,1,0,0.0,0,Moderate (20-40%),30-39,0.32506979815666676,Medium Risk
19309,0,0.180335287,70,0,0.376212833,3194.0,8,0,0,0,0.0,0,Moderate (20-40%),60-69,0.19575428920927976,Low Risk
19310,0,0.065959775,35,0,2185.0,5400.0,9,0,2,0,0.0,0,Very High (>100%),30-39,0.2723135408052434,Medium Risk
19311,0,0.091543054,76,0,0.105509466,4700.0,9,0,1,0,0.0,0,Low (<20%),70+,0.16610971834000138,Low Risk
19312,0,0.878033077,46,0,0.743815656,2950.0,8,0,0,0,0.0,0,High (60-100%),40-49,0.6534862290934641,High Risk
19313,0,0.71470382,40,0,0.303580284,10082.0,9,0,1,0,0.0,0,Moderate (20-40%),30-39,0.5911190792126184,High Risk
19314,0,0.431148117,32,0,711.0,5400.0,7,0,0,0,0.0,0,Very High (>100%),30-39,0.4320653225110743,Medium Risk
19315,0,0.899442937,44,1,3109.0,5400.0,9,0,3,0,3.0,1,Very High (>100%),40-49,0.767547719858698,High Risk
19316,0,0.086694575,42,0,0.187322012,9480.0,7,0,1,0,2.0,0,Low (<20%),40-49,0.25119118775456095,Medium Risk
19317,0,0.930902303,52,0,0.614102789,5700.0,9,0,2,0,1.0,0,High (60-100%),50-59,0.7089998749417227,High Risk
19318,0,0.525894079,46,1,0.128926702,4583.0,13,0,0,1,2.0,2,Low (<20%),40-49,0.6122300087187357,High Risk
19319,0,0.266128481,35,0,0.232833465,3800.0,12,0,0,0,0.0,0,Moderate (20-40%),30-39,0.3791539981251048,Medium Risk
19320,0,0.576481283,43,0,0.431712192,1500.0,7,0,0,0,0.0,0,Elevated (40-60%),40-49,0.4959837935996241,Medium Risk
19321,0,0.9999999,58,0,150.0,5400.0,1,0,0,0,0.0,0,Very High (>100%),50-59,0.6105004860239727,High Risk
19322,0,0.954595085,64,0,7498.0,5400.0,9,0,2,0,0.0,0,Very High (>100%),60-69,0.5650527265299784,High Risk
19323,0,0.008633936,37,0,0.002221729,4500.0,3,0,0,0,0.0,0,Low (<20%),30-39,0.19758154403531808,Low Risk
19324,0,0.0,52,0,0.0,4500.0,3,0,0,0,0.0,0,Low (<20%),50-59,0.15640917349322678,Low Risk
19325,0,0.134552931,39,0,0.389506067,5850.0,8,0,1,0,2.0,0,Moderate (20-40%),30-39,0.30307752173839136,Medium Risk
19326,0,0.9999999,33,0,0.663885578,2516.0,4,0,1,0,0.0,0,High (60-100%),30-39,0.7590771898511077,High Risk
19327,0,0.111802118,66,0,0.147296457,1608.0,4,0,0,0,1.0,0,Low (<20%),60-69,0.17522949734992888,Low Risk
19328,0,0.51946813,47,0,0.643891809,7800.0,13,0,1,0,1.0,0,High (60-100%),40-49,0.4976375686561676,Medium Risk
19329,0,0.387890838,43,0,1.141571686,5000.0,16,0,3,0,1.0,0,Very High (>100%),40-49,0.5283358668228577,High Risk
19330,0,0.019132058,58,0,0.268091489,8000.0,5,0,1,0,0.0,0,Moderate (20-40%),50-59,0.16215245940567394,Low Risk
19331,0,0.003915802,53,0,0.360063994,10000.0,14,0,1,0,1.0,0,Moderate (20-40%),50-59,0.21014888638885268,Medium Risk
19332,0,0.0,57,1,0.356498415,4100.0,3,0,1,0,2.0,1,Moderate (20-40%),50-59,0.2053549614058955,Medium Risk
19333,0,0.9999999,24,98,0.0,5400.0,0,98,0,98,0.0,294,Low (<20%),18-29,1.0,High Risk
19334,0,0.792618863,74,0,0.433365759,2055.0,4,0,0,0,1.0,0,Elevated (40-60%),70+,0.47105506794882446,Medium Risk
19335,0,0.012083019,59,0,2348.0,5400.0,5,0,1,0,0.0,0,Very High (>100%),50-59,0.1460675797523246,Low Risk
19336,0,0.715924668,53,1,0.145721925,9723.0,9,0,0,0,1.0,1,Low (<20%),50-59,0.5749545600504835,High Risk
19337,0,0.464100715,30,0,0.353710111,2600.0,5,0,0,0,0.0,0,Moderate (20-40%),18-29,0.46827093232071015,Medium Risk
19338,0,0.004539136,86,0,0.006432749,3419.0,23,0,0,0,0.0,0,Low (<20%),70+,0.15841281396594742,Low Risk
19339,0,0.113765137,52,0,1.738772712,2916.0,8,0,1,0,0.0,0,Very High (>100%),50-59,0.2429663715592116,Medium Risk
19340,0,0.018635121,92,0,0.001618893,10500.0,5,0,0,0,0.0,0,Low (<20%),70+,0.08342311047267204,Low Risk
19341,0,0.377242097,58,0,0.563234941,4166.0,13,0,2,0,0.0,0,Elevated (40-60%),50-59,0.40199611028903903,Medium Risk
19342,0,0.002971259,55,0,1.403195131,2628.0,7,0,2,0,0.0,0,Very High (>100%),50-59,0.20413804966606247,Medium Risk
19343,1,0.9999999,27,0,0.000571265,3500.0,0,0,0,0,0.0,0,Low (<20%),18-29,0.7327804225344251,High Risk
19344,0,0.085914086,21,0,2.0,5400.0,2,0,0,0,0.0,0,Very High (>100%),18-29,0.2716202162592168,Medium Risk
19345,0,0.046751484,42,0,0.169850885,12875.0,13,0,2,0,4.0,0,Low (<20%),40-49,0.2927506293807519,Medium Risk
19346,0,0.318364982,41,0,0.443259457,6000.0,9,0,2,0,3.0,0,Elevated (40-60%),40-49,0.4343365035655279,Medium Risk
19347,0,0.027286784,33,0,805.0,5400.0,10,0,1,0,0.0,0,Very High (>100%),30-39,0.2615931484611305,Medium Risk
19348,0,0.208385297,66,0,0.305531671,3488.0,8,0,1,0,1.0,0,Moderate (20-40%),60-69,0.24365355059751687,Medium Risk
19349,0,0.003881629,62,0,0.484952244,5548.0,5,0,2,0,0.0,0,Elevated (40-60%),60-69,0.1689253396491782,Low Risk
19350,0,0.0209547,60,0,0.001224418,5716.0,2,0,0,0,0.0,0,Low (<20%),50-59,0.13841393267026508,Low Risk
19351,0,0.003570918,51,0,0.209726444,6250.0,4,0,1,0,2.0,0,Moderate (20-40%),50-59,0.18667738974177714,Low Risk
19352,0,0.9999999,41,0,20.0,5400.0,1,0,0,0,0.0,0,Very High (>100%),40-49,0.6804451962673664,High Risk
19353,0,0.040779112,56,0,0.245140995,8900.0,15,0,1,0,1.0,0,Moderate (20-40%),50-59,0.22412031291373843,Medium Risk
19354,0,0.000580907,60,1,5.492957746,425.0,10,0,2,0,0.0,1,Very High (>100%),50-59,0.2488963788065585,Medium Risk
19355,0,0.02552047,71,0,0.377905524,4000.0,10,0,1,0,0.0,0,Moderate (20-40%),70+,0.16286779761209105,Low Risk
19356,0,0.9999999,41,0,2545.0,5400.0,2,0,1,0,0.0,0,Very High (>100%),40-49,0.6785743386885655,High Risk
19357,1,0.9999999,61,0,0.050619278,3713.0,2,0,0,0,0.0,0,Low (<20%),60-69,0.6143163039897415,High Risk
19358,0,0.004543249,49,0,0.938067445,3083.0,12,0,2,1,1.0,1,High (60-100%),40-49,0.2990496685401707,Medium Risk
19359,0,0.218429975,27,0,0.365288505,2200.0,13,0,0,0,0.0,0,Moderate (20-40%),18-29,0.40013182888544385,Medium Risk
19360,0,0.006521334,47,0,0.119305857,7375.0,5,0,1,0,2.0,0,Low (<20%),40-49,0.20003368815208947,Medium Risk
19361,0,0.04821174,46,0,0.374329344,7268.0,8,0,1,0,0.0,0,Moderate (20-40%),40-49,0.22045048722033547,Medium Risk
19362,0,0.108888968,48,0,25801.0,0.0,4,0,1,0,0.0,0,Very High (>100%),40-49,0.06610513563650224,Low Risk
19363,0,0.9999999,67,0,443.0,0.0,5,0,1,0,0.0,0,Very High (>100%),60-69,0.6455210931883932,High Risk
19364,0,0.001924568,73,0,0.000584112,3423.0,4,0,0,0,0.0,0,Low (<20%),70+,0.11910095938911627,Low Risk
19365,0,0.187684339,60,0,0.349673203,11933.0,9,0,2,0,0.0,0,Moderate (20-40%),50-59,0.2438655213746153,Medium Risk
19366,0,0.009068653,61,0,0.455698779,14739.0,10,0,5,0,1.0,0,Elevated (40-60%),60-69,0.22852551199262075,Medium Risk
19367,0,0.188542244,50,0,0.331803071,12633.0,16,0,3,0,2.0,0,Moderate (20-40%),40-49,0.36070611228894955,Medium Risk
19368,0,0.517819251,57,0,0.298939747,11600.0,13,0,2,0,1.0,0,Moderate (20-40%),50-59,0.46285626795591517,Medium Risk
19369,0,0.026069828,84,0,0.012161946,6248.0,14,0,0,0,0.0,0,Low (<20%),70+,0.13024155915886854,Low Risk
19370,0,0.055742309,36,0,0.222096169,11458.0,11,0,2,0,0.0,0,Moderate (20-40%),30-39,0.27900847191261297,Medium Risk
19371,0,0.00706311,68,0,0.155518395,7175.0,5,0,1,0,0.0,0,Low (<20%),60-69,0.1381216222663129,Low Risk
19372,0,0.095447506,43,0,2189.0,5400.0,8,0,1,0,0.0,0,Very High (>100%),40-49,0.23250744361023395,Medium Risk
19373,0,0.613918144,57,0,0.264795918,7839.0,4,0,1,0,0.0,0,Moderate (20-40%),50-59,0.4331865340060682,Medium Risk
19374,0,0.053297335,82,0,412.0,0.0,6,0,1,0,0.0,0,Very High (>100%),70+,0.13787623438985616,Low Risk
19375,0,0.248913191,39,0,0.126934007,9500.0,18,0,0,0,2.0,0,Low (<20%),30-39,0.38876116086701595,Medium Risk
19376,0,0.390125902,51,0,0.139675599,19666.0,8,0,1,0,2.0,0,Low (<20%),50-59,0.33114155495193437,Medium Risk
19377,0,0.141849225,33,0,0.361163884,10000.0,8,0,1,0,0.0,0,Moderate (20-40%),30-39,0.29586766213887894,Medium Risk
19378,0,0.411724233,48,0,0.225832013,8833.0,9,0,1,0,0.0,0,Moderate (20-40%),40-49,0.3886207524436507,Medium Risk
19379,0,0.015043508,56,0,0.292165696,9100.0,16,0,1,0,0.0,0,Moderate (20-40%),50-59,0.21139827129915534,Medium Risk
19380,0,0.162250654,57,3,0.225027775,9900.0,13,0,1,0,3.0,3,Moderate (20-40%),50-59,0.42389079912894,Medium Risk
19381,0,0.00325045,74,0,0.001890359,1586.0,9,0,0,0,0.0,0,Low (<20%),70+,0.13750096568649917,Low Risk
19382,0,0.465593998,48,0,0.168905527,4540.0,16,0,0,0,0.0,0,Low (<20%),40-49,0.4612632543775878,Medium Risk
19383,0,0.0,54,0,0.006205674,3383.0,6,0,0,0,2.0,0,Low (<20%),50-59,0.17772905944546324,Low Risk
19384,0,0.43723549,62,0,0.341821519,13076.0,14,0,2,0,1.0,0,Moderate (20-40%),60-69,0.3960578984065305,Medium Risk
19385,0,0.004652123,73,0,0.003790489,2901.0,10,0,0,0,0.0,0,Low (<20%),70+,0.14059480765183474,Low Risk
19386,0,0.039904002,72,0,0.00751333,8251.0,4,0,0,0,0.0,0,Low (<20%),70+,0.12092981699938961,Low Risk
19387,0,0.1485095,66,0,0.113695282,13500.0,13,0,1,0,1.0,0,Low (<20%),60-69,0.21251722352601266,Medium Risk
19388,0,0.217406649,35,0,0.147968138,7406.0,9,0,1,0,3.0,0,Low (<20%),30-39,0.3707730732423872,Medium Risk
19389,0,0.09617986,37,0,0.669064748,4725.0,9,0,2,0,0.0,0,High (60-100%),30-39,0.30835215413891087,Medium Risk
19390,0,0.000705799,24,0,0.185647983,2800.0,4,0,0,0,1.0,0,Low (<20%),18-29,0.251471886820737,Medium Risk
19391,0,0.173717732,69,0,1580.0,5400.0,11,0,1,0,0.0,0,Very High (>100%),60-69,0.2064601477739009,Medium Risk
19392,0,0.0,72,0,2535.0,5400.0,3,0,1,0,0.0,0,Very High (>100%),70+,0.10992381687303494,Low Risk
19393,0,0.553545531,32,0,0.062390018,6250.0,4,0,0,0,2.0,0,Low (<20%),30-39,0.5075704886804749,High Risk
19394,0,0.382394779,51,0,0.320461989,5800.0,5,0,1,0,0.0,0,Moderate (20-40%),50-59,0.34640751931121294,Medium Risk
19395,0,0.01279921,42,0,0.139197216,33333.0,12,0,3,0,4.0,0,Low (<20%),40-49,0.22179022806243273,Medium Risk
19396,0,0.154342283,42,1,669.0,5400.0,3,0,0,0,0.0,1,Very High (>100%),40-49,0.2720333160849032,Medium Risk
19397,0,0.0,29,0,0.073579353,4416.0,3,0,0,0,2.0,0,Low (<20%),18-29,0.23170939899372484,Medium Risk
19398,0,0.411793225,30,0,0.267247536,7000.0,7,0,1,0,3.0,0,Moderate (20-40%),18-29,0.4899646639421938,Medium Risk
19399,0,0.9999999,54,0,116.0,5400.0,1,1,0,0,0.0,1,Very High (>100%),50-59,0.6778199637081218,High Risk
19400,0,0.008300864,38,0,0.184721019,15000.0,6,0,1,0,3.0,0,Low (<20%),30-39,0.21516426583426904,Medium Risk
19401,0,0.0,77,0,0.445319335,8000.0,8,0,2,0,0.0,0,Elevated (40-60%),70+,0.139011007835387,Low Risk
19402,0,0.393980834,59,1,2431.0,5400.0,12,0,1,0,2.0,1,Very High (>100%),50-59,0.4069288957548642,Medium Risk
19403,0,0.31299773,61,0,0.174970108,10035.0,13,0,1,0,2.0,0,Low (<20%),60-69,0.32390909640354304,Medium Risk
19404,0,0.047916048,49,0,0.009279086,1400.0,7,0,0,0,0.0,0,Low (<20%),40-49,0.20622604361800925,Medium Risk
19405,0,0.018691744,76,0,562.0,5400.0,11,0,2,0,0.0,0,Very High (>100%),70+,0.15971923308990177,Low Risk
19406,0,0.040446409,66,0,19.0,5400.0,5,0,0,0,0.0,0,Very High (>100%),60-69,0.14225802879443025,Low Risk
19407,0,0.078392431,70,0,234.0,5400.0,8,0,0,0,0.0,0,Very High (>100%),60-69,0.153942483163005,Low Risk
19408,0,0.061123291,64,0,0.244721357,17333.0,15,0,3,0,1.0,0,Moderate (20-40%),60-69,0.21924545725295436,Medium Risk
19409,1,0.9999999,51,0,0.441437238,15000.0,5,0,2,0,2.0,0,Elevated (40-60%),50-59,0.6946746958765336,High Risk
19410,0,0.105554699,56,0,0.434163167,6667.0,23,0,2,0,1.0,0,Elevated (40-60%),50-59,0.330130161162717,Medium Risk
19411,0,0.155487889,38,0,0.211478852,10000.0,5,0,1,0,2.0,0,Moderate (20-40%),30-39,0.2829479138178158,Medium Risk
19412,0,0.041170228,59,0,111.0,5400.0,10,0,0,0,0.0,0,Very High (>100%),50-59,0.1777408526337992,Low Risk
19413,0,0.9999999,33,1,499.0,5400.0,1,2,0,0,5.0,3,Very High (>100%),30-39,0.850227982272975,High Risk
19414,0,0.938298582,61,0,0.161945813,8119.0,6,0,0,0,0.0,0,Low (<20%),60-69,0.5885122265362762,High Risk
19415,0,0.021499368,78,1,21.0,5400.0,9,0,0,0,0.0,1,Very High (>100%),70+,0.15275011690793822,Low Risk
19416,0,0.9999999,40,1,1.11492817,1600.0,5,0,1,0,2.0,1,Very High (>100%),30-39,0.7979031135508624,High Risk
19417,0,0.434838062,50,1,3205.0,5400.0,14,0,2,0,0.0,1,Very High (>100%),40-49,0.47965903602132537,Medium Risk
19418,0,0.910835666,42,2,0.458493353,3384.0,10,2,1,3,0.0,7,Elevated (40-60%),40-49,0.9238249008478108,High Risk
19419,0,0.849592915,56,1,0.298569451,6500.0,7,1,0,0,0.0,2,Moderate (20-40%),50-59,0.6775421704891433,High Risk
19420,0,0.003191035,82,0,0.005089059,2750.0,4,0,0,0,0.0,0,Low (<20%),70+,0.1049042509892014,Low Risk
19421,0,0.876002505,54,0,0.563430349,4500.0,9,0,2,0,0.0,0,Elevated (40-60%),50-59,0.6702824596343752,High Risk
19422,0,0.344157626,48,0,0.470455335,5753.0,24,1,1,0,3.0,1,Elevated (40-60%),40-49,0.5563162801582648,High Risk
19423,0,0.384277872,66,0,0.354785725,6696.0,9,0,2,0,0.0,0,Moderate (20-40%),60-69,0.33531123433563637,Medium Risk
19424,0,0.02994012,53,1,1550.0,5400.0,11,0,2,1,0.0,2,Very High (>100%),50-59,0.3007920713648738,Medium Risk
19425,0,0.039634562,55,0,0.523455524,3900.0,3,0,1,0,0.0,0,Elevated (40-60%),50-59,0.17872367231446273,Low Risk
19426,0,0.00982871,51,0,0.312819373,4500.0,7,0,2,0,0.0,0,Moderate (20-40%),50-59,0.21271413812883644,Medium Risk
19427,0,0.042664131,41,0,0.104674833,28000.0,12,0,1,0,2.0,0,Low (<20%),40-49,0.20247181678269685,Medium Risk
19428,0,0.019849775,38,1,0.175182482,10000.0,11,0,1,0,2.0,1,Low (<20%),30-39,0.2997935666103935,Medium Risk
19429,0,0.233562874,47,0,0.075163399,4283.0,11,0,0,0,0.0,0,Low (<20%),40-49,0.30625351054631705,Medium Risk
19430,0,0.937765559,27,1,0.159345653,3300.0,5,0,0,0,0.0,1,Low (<20%),18-29,0.7747755680103792,High Risk
19431,0,0.812275697,59,0,0.30845451,7770.0,7,0,0,0,1.0,0,Moderate (20-40%),50-59,0.5438890733978221,High Risk
